countries,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNG,MOZ,MRT,MTQ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,PYF,QAT,REU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TON,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
TTO,959.7569,12807.0,8557.671,8516.849,12059.1,5051.895,10579.57,15821.03,8240.015,11001.1,10177.04,7414.548,7053.144,6517.256,15138.79,8795.641,11634.97,2317.926,8395.56,8999.005,3033.61,3107.401,4133.307,343.7899,18258.01,14775.86,10254.73,8849.658,4058.435,7559.98,5006.787,14403.7,6357.273,8083.623,8661.008,1636.416,11846.05,4148.981,2469.813,2618.323,9774.176,8109.914,7608.62,11344.37,8045.578,1248.196,7047.017,2235.01,9689.404,10798.85,5373.018,6541.816,8788.705,10947.13,8799.495,13544.41,7225.325,15214.27,7924.366,7127.528,10550.18,6765.163,5015.991,597.7661,4887.429,5003.186,7788.384,8877.449,161.2713,3178.478,1194.596,566.5588,16341.7,2820.598,8201.97,1459.749,8439.339,18648.59,13808.25,6806.78,11325.44,10811.33,6703.802,9973.104,7908.261,1837.851,10083.78,14416.8,12707.0,10956.61,12594.67,17141.56,14603.4,11273.98,16403.72,9996.921,5601.391,7947.415,381.0,15330.46,10498.17,8850.129,7513.448,8761.284,16332.53,6115.711,9180.054,12383.9,14781.21,4153.854,8650.153,5830.074,8073.062,16116.76,13418.71,10938.21,4968.752,443.9873,13438.11,10868.8,17624.5,9324.827,14775.94,6910.836,7156.12,2708.27,7487.81,8008.809,14467.72,13498.4,12491.44,13155.68,1980.939,3057.935,17210.23,16894.59,8574.525,1000.754,14458.06,6044.553,4015.56,10168.08,11755.93,13227.18,9608.973,10229.74,11322.28,10127.93,4799.425,17939.99,15490.88,5294.028,3025.657,11816.29,7633.584,871.8639,8299.201,8089.549,8410.802,10800.58,10079.77,8318.68,6929.493,16672.71,12516.76,11779.26,12888.63,26.93968,7687.73,9281.302,11334.43,10458.53,9248.727,5100.965,3569.325,12367.77,287.3291,592.5854,16250.58,14615.45,14239.88,11354.39,9769.264,10307.99,10645.49
TUN,8328.585,5252.618,5092.534,968.0001,4406.945,10668.78,2990.33,16498.66,1362.566,3443.674,4892.845,1626.512,3476.428,2974.062,7625.121,1292.041,3980.392,8173.057,1047.015,2313.671,9649.26,10117.26,8979.379,7360.459,10986.58,7350.502,7049.213,3712.165,7267.781,1149.141,11464.98,8646.589,3795.715,3673.425,4600.289,9288.206,6411.114,4128.667,9729.521,8722.835,2086.512,1514.704,1648.635,4326.039,2103.728,7926.133,642.7219,9918.181,2088.653,3706.312,2447.702,1273.835,2721.749,4227.803,2798.361,17653.46,1483.828,14135.47,4057.692,1826.619,3009.319,3641.326,4006.985,7367.411,3727.573,3795.098,3684.999,1200.805,7614.819,9970.861,7258.877,7644.971,9705.592,9728.485,1106.958,8146.623,1390.911,11006.77,6213.792,2234.848,3672.809,3123.909,3717.226,2307.202,595.3532,8572.69,2415.71,10427.62,5579.479,5054.753,5406.887,9658.819,9513.838,3596.327,9037.491,2311.946,4008.306,527.665,7424.286,7746.883,7580.127,2295.897,1458.131,2464.561,9658.027,1576.486,1904.438,7331.65,7372.806,10343.81,1123.945,3245.104,400.532,8555.149,7512.813,7372.071,3297.487,7396.592,8053.869,6171.994,9939.891,6650.568,17232.31,2716.694,3450.513,9781.915,1776.441,2569.439,6962.399,18491.59,4827.421,5624.417,9396.272,10581.03,10803.99,14744.97,1912.468,7607.87,9321.519,1711.928,9909.634,17110.95,4109.62,7986.892,2946.28,4778.185,3722.393,3235.268,3688.582,10254.73,15726.96,3946.382,9922.263,5288.154,4093.188,7447.676,1382.907,1087.576,2567.493,7363.962,2395.865,2786.441,3530.264,9131.022,5074.743,4212.683,18210.4,7687.73,152.3892,1684.108,5728.188,4669.814,2212.683,10529.0,7023.072,5025.17,7498.122,8173.395,9111.909,17014.0,16881.08,4116.375,7922.629,6121.553,6465.893
TUR,9845.79,3581.608,5778.666,765.4231,2994.246,12268.67,1315.561,14960.31,1275.02,1763.672,4941.824,2179.392,4662.242,4368.266,5958.347,502.3289,2587.848,9462.993,918.6304,1430.575,10920.21,11800.52,10590.76,8945.836,9322.616,5672.304,7328.341,4207.702,8197.23,1837.154,13118.55,7064.197,5152.292,4490.615,5227.964,10842.33,6047.435,5807.234,11149.45,9985.151,759.5555,1511.031,2038.332,3557.932,2018.479,9380.119,2285.821,11489.51,1239.919,3016.786,4130.815,2740.029,2066.79,3690.676,2143.137,16167.7,2255.81,12608.08,4934.227,2501.886,1325.466,4901.426,5607.668,8912.614,5367.895,5415.008,4612.913,560.7139,9195.579,11256.61,8925.284,9281.737,8025.906,11061.62,1174.147,9577.022,1066.445,9452.761,4558.313,2953.092,2044.678,1614.773,4123.079,1123.008,1373.27,9967.599,1187.504,8958.844,3914.222,4776.933,3736.838,8000.179,7967.701,2159.483,7363.028,984.8074,5512.077,1681.146,8993.124,6294.313,7831.357,1542.741,2011.911,1805.448,7977.641,3230.062,664.1506,6936.934,6038.772,11437.28,632.6324,4777.553,1377.856,6902.261,5969.189,7466.486,4963.357,8959.516,7422.923,6141.977,8344.665,7183.89,15556.07,4019.415,4605.213,11151.69,2209.789,2447.23,5291.045,17234.53,3371.582,3950.775,10872.01,12235.42,9121.324,13061.8,1386.394,9093.544,7781.591,3236.776,11561.03,17414.47,2726.494,7414.495,1757.71,4783.495,2459.933,2857.26,5341.957,8660.153,14089.65,5509.575,11238.0,4642.743,5067.491,9100.912,1223.27,1290.683,2172.529,7501.246,1061.54,3489.958,4750.341,7477.634,3390.904,2539.033,16859.54,9281.302,1684.108,332.3085,5433.378,4544.684,1051.214,12115.07,8070.75,3343.881,9072.479,9732.609,7428.537,15379.0,15330.32,3211.306,8412.611,6288.799,6555.405
TZA,12282.36,5574.784,2880.082,5719.308,3852.073,10291.12,5261.924,11565.75,6527.19,5366.102,1172.489,7242.26,4342.741,5010.12,6504.492,5744.684,3876.847,13019.7,6022.585,6846.013,14285.41,11640.53,9299.757,11151.11,8506.63,6637.605,2449.869,2615.915,12830.99,6762.659,11411.09,9422.745,4998.414,3308.428,2681.518,12766.43,690.7507,7338.046,13795.6,13555.69,4716.096,6778.192,7186.556,2097.247,7380.81,12267.76,6157.438,13083.55,4196.055,2469.415,6798.901,6857.921,7487.854,1770.414,7560.965,14752.81,7168.277,13293.17,3414.597,7504.949,5434.569,4604.602,6366.438,11402.22,6582.851,6428.544,3587.981,5246.231,11371.02,14489.6,10262.19,10926.66,8765.8,14138.86,6302.652,12536.89,6368.856,7452.995,5666.837,7942.938,4899.717,4505.155,9373.191,4359.886,6070.02,13009.84,4333.184,11404.29,6745.094,677.343,6586.273,7547.771,10278.43,4133.544,7482.851,4549.422,5750.199,5204.866,11306.53,4757.547,2790.795,6971.36,7055.145,7234.836,8706.53,6653.932,6081.995,1605.309,3988.868,15335.14,5731.372,5662.584,5417.332,6786.904,8956.542,2243.914,6675.072,11322.03,2460.431,993.5634,7020.495,2953.518,13427.47,4696.821,4245.583,14042.19,7351.038,7845.565,6264.723,12805.95,3989.297,5750.048,13290.17,12682.22,9319.541,11826.25,6803.896,11882.05,10193.79,7116.942,10387.27,17150.21,3810.398,2338.029,6968.894,1161.326,3598.224,2602.337,6703.036,7225.583,13207.0,6079.025,14349.33,1195.51,3702.014,10593.26,6495.723,6383.455,7603.518,2334.891,4501.962,3423.539,4456.608,7137.656,5911.476,5364.517,15140.79,11334.43,5728.188,5433.378,365.6541,1093.389,6430.032,10076.18,12470.74,6163.407,11326.65,11924.8,7900.669,13797.48,14300.48,2535.46,3698.366,1538.837,1515.279
UGA,11386.03,5380.85,2373.897,4740.878,3570.466,10137.2,4596.694,12644.1,5553.761,4787.278,549.2128,6219.309,3406.452,4009.75,6747.756,4802.156,3468.951,12000.46,5044.499,5974.743,13324.26,11174.26,8932.303,10246.99,9169.153,6799.012,2882.737,1616.931,11737.87,5734.78,11264.13,9468.473,4104.768,2375.223,1995.224,11971.55,1782.844,6374.175,12927.46,12546.79,3875.884,5801.1,6177.539,1713.481,6418.677,11309.12,5076.526,12363.58,3310.454,1807.427,5725.734,5773.843,6611.158,1192.018,6687.78,15805.53,6128.938,13947.8,2578.386,6469.0,4767.132,3694.008,5445.486,10468.46,5618.19,5479.053,2672.162,4289.222,10478.95,13555.89,9450.063,10095.45,9134.574,13215.82,5315.882,11576.85,5410.857,8269.188,5691.471,6897.966,4390.246,3876.381,8352.069,3541.196,5044.428,12053.1,3536.507,11538.8,6494.712,506.0586,6316.986,8084.194,10384.14,3618.881,7897.159,3744.631,4860.096,4143.364,10393.05,5299.368,3344.248,6085.474,6033.801,6346.852,9073.908,5560.586,5206.751,2687.701,4565.735,14330.93,4769.688,4681.424,4376.728,7199.227,8824.388,2927.169,5663.852,10402.45,3546.463,1597.372,7694.136,3051.572,14474.83,3668.401,3304.193,13144.85,6337.427,6894.351,6388.173,13882.43,3824.524,5624.472,12437.06,12159.83,9833.455,12714.27,5878.683,10924.69,10270.28,6024.951,10057.92,18105.09,3441.155,3430.187,6185.184,376.9301,3107.796,1693.612,5728.237,7931.624,14117.29,5165.069,13429.28,1433.108,2878.945,9771.406,5527.376,5388.563,6686.84,2972.053,3711.999,2347.747,3529.222,7623.443,5642.321,4950.452,16225.98,10458.53,4669.814,4544.684,1093.389,184.6616,5577.735,9924.09,11381.89,5857.336,10421.98,11051.02,8269.625,14816.58,15293.0,2109.884,4088.998,1821.461,2028.896
UKR,9678.449,3580.626,6802.643,1303.97,3545.552,12845.99,1575.587,14956.91,1052.484,1873.832,5987.114,1837.307,5545.644,5147.142,5891.902,1022.553,3195.369,9056.832,1166.276,433.5281,10462.06,12033.3,11155.24,8905.438,9201.697,5545.155,8378.193,5243.037,7564.316,1730.779,13566.19,6460.799,5959.585,5480.026,6256.173,10708.16,7020.656,6224.206,10830.9,9542.158,1714.705,1141.565,1646.271,4472.17,1328.55,9142.623,2657.681,11369.98,2267.659,3977.017,4493.383,2863.877,1066.134,4667.826,1135.325,15453.36,2025.144,11922.9,5915.828,2137.511,1465.133,5755.752,6209.172,8807.217,5906.056,5988.864,5578.317,1482.129,9141.608,10803.2,9085.917,9342.695,7687.269,10656.18,1193.37,9307.589,896.3701,9581.404,4583.481,2517.525,2349.756,2216.237,3379.359,2070.605,1674.773,9650.142,2103.682,8215.83,3564.066,5785.699,3417.102,7923.316,7309.346,2766.743,7225.497,1886.551,6218.5,2430.046,8923.262,6642.944,8879.244,590.0546,1736.302,839.8457,7645.765,3524.49,399.4606,7889.882,6521.934,10831.55,1165.076,5457.104,2062.274,6868.432,5313.104,8503.888,5444.622,8880.724,8291.761,7173.136,8424.244,8229.549,15104.8,4842.992,5499.933,10779.92,1781.716,1630.325,5219.473,17284.29,3845.656,3914.823,10626.1,12293.23,8801.368,12702.27,690.8161,8901.729,7115.717,3351.661,12029.04,16373.96,3330.675,8304.946,763.4056,5826.659,3191.071,3884.941,5852.196,8734.249,13550.01,6157.81,10812.02,5564.234,6025.999,9211.708,998.2211,1277.754,1267.46,8542.441,1941.869,4485.89,5620.71,7429.726,3268.097,2599.063,16075.06,9248.727,2212.683,1051.214,6430.032,5577.735,292.2376,12716.19,7515.91,3128.88,9010.13,9630.776,7205.898,14824.88,14668.4,4088.448,9462.487,7336.021,7596.362
URY,5483.935,15100.65,7581.052,11489.65,13351.9,215.0746,13248.01,11864.05,11712.82,13680.77,9390.496,11228.75,7670.279,7784.849,16574.29,11811.41,13103.67,7041.119,11560.27,12702.71,6750.011,2372.214,1567.878,5356.622,16574.19,16704.86,7789.73,8922.081,9055.5,11102.35,1342.72,19175.59,7055.091,8258.707,8053.304,4826.395,10118.15,6532.041,5797.174,7028.569,12120.21,11723.31,11412.01,11596.21,11993.66,6117.109,10060.01,4503.727,11658.8,11437.76,8257.957,9957.118,12829.54,11045.59,12877.32,11783.23,10972.42,15333.69,7837.709,11057.87,13337.55,7378.729,6523.969,5697.463,6810.588,6734.194,8015.034,11556.45,5262.11,6600.935,4453.431,4644.076,18339.63,6364.24,11529.4,6191.462,11831.0,15125.91,15606.99,10937.32,13618.07,12926.2,11427.56,12062.76,11041.93,6277.159,12150.65,18587.08,15934.54,10208.8,15741.2,16808.96,19629.5,13031.81,17214.69,12220.87,6610.736,10434.93,5469.966,14569.68,7673.026,12619.23,11229.4,12670.17,18307.36,9232.994,12433.0,10005.71,13832.37,7563.498,11644.69,7337.575,10758.94,16626.0,18019.18,8295.354,7275.055,5535.605,10730.37,9131.637,15822.13,7128.128,12239.68,8170.196,7752.999,6122.562,11371.8,12189.46,16308.02,9826.746,13688.32,15420.77,5465.056,3299.799,17756.3,14515.81,12236.49,6031.294,19547.45,9520.141,1085.501,9210.864,13134.55,10518.63,13387.23,9550.052,12679.68,10883.81,6864.639,15755.33,13801.43,6606.786,6432.253,11196.48,7587.964,4540.208,11757.85,11456.62,12494.46,8150.484,12266.86,9131.858,7556.402,16710.97,15188.03,14286.8,11074.05,5100.965,10529.0,12115.07,10076.18,9924.09,12716.19,157.8902,8617.354,15276.66,5382.015,5189.768,17693.2,12522.18,12621.46,11924.6,6679.382,8541.538,8646.86
USA,3161.668,10847.88,10427.39,7439.631,11029.46,8542.694,9088.867,16008.79,6798.701,9371.842,11382.61,5891.711,8416.831,7640.939,12680.43,7588.903,10643.58,1770.893,7188.323,7125.836,2979.495,6400.357,7694.307,3381.507,14867.64,12250.78,12583.97,9918.684,548.3946,6272.285,8271.045,10993.68,7948.649,9359.483,10259.8,4021.171,13150.82,5640.555,3564.9,2114.841,8790.811,6573.925,6035.334,11349.03,6191.893,2508.955,6471.879,4584.073,9028.413,10729.35,5697.897,5770.264,6653.48,11220.63,6625.923,12785.54,5838.157,12515.13,9434.418,5570.161,8980.505,8246.163,6672.73,2997.893,6307.115,6505.373,9137.71,7929.328,3410.385,3318.143,4535.412,4096.591,12969.58,3234.232,6909.169,2475.965,7011.543,16180.32,11761.81,5117.716,9865.231,9651.111,4201.936,9119.813,6895.107,2549.896,9209.496,10855.59,10240.88,11853.13,10203.99,14208.13,11065.7,10209.52,13487.61,9032.354,7315.249,7496.542,3232.885,14093.15,13001.46,6956.313,6062.731,6759.198,12976.25,5840.309,7650.435,14006.81,14037.78,3369.053,7509.486,7086.209,7403.357,13550.22,10166.81,13211.03,6036.351,3168.337,14928.16,12519.82,15130.12,11720.19,14065.69,7873.029,8493.132,3408.012,5866.046,5916.703,12121.59,14546.24,11357.15,11091.54,3580.789,5890.553,13680.8,14704.44,6855.422,2594.429,10933.23,5425.189,7537.521,10122.77,10782.51,14806.79,7517.972,11340.34,10527.4,10225.49,6157.48,15350.5,13708.61,6947.481,3355.771,12283.0,9221.021,4309.072,6852.755,6796.301,6322.853,13114.1,9115.136,9052.158,8335.612,13943.4,10426.23,10024.92,12455.56,3569.325,7023.072,8070.75,12470.74,11381.89,7515.91,8617.354,1161.074,10179.66,3308.9,3428.63,13159.26,13612.16,13049.8,11120.31,12581.72,12156.13,12552.13
UZB,12732.29,751.2709,7977.375,4072.698,2318.684,15457.45,2081.25,11828.84,4164.072,1628.19,6402.651,4955.126,7606.976,7521.824,2771.943,3755.781,2392.187,11882.49,4106.905,3370.359,13141.06,15121.53,13836.31,12024.02,6077.023,2416.338,8598.188,6483.97,10073.93,4848.864,16416.31,3943.621,8227.005,7075.855,7447.625,13768.9,6465.828,9151.109,13706.95,12292.66,3185.975,4270.401,4760.258,4166.667,4333.93,12152.6,5604.569,14430.28,3619.406,4102.876,7464.964,5948.543,3648.595,4665.527,3654.514,12923.62,5153.064,9429.306,7513.973,5240.294,2027.993,7898.01,8898.31,11904.84,8691.929,8723.467,7298.994,3871.029,12255.43,13471.49,12196.13,12471.42,4682.091,13413.79,4246.186,12285.19,3979.094,6513.424,1584.103,5574.103,1666.445,2354.829,6017.923,3216.192,4633.52,12567.74,3126.631,6007.851,673.882,5753.808,480.2868,4794.727,4896.334,2330.281,4099.601,3065.163,8715.308,4988.66,12033.36,3966.061,8952.566,3522.475,4863.993,3632.347,4633.761,6536.154,3250.834,7058.207,4150.944,13174.14,3920.355,8026.377,4716.46,3751.04,3041.947,8382.563,8303.74,11988.07,6943.749,7144.317,5342.154,8907.479,12212.29,7123.533,7525.312,13583.67,4880.046,4434.839,2105.313,14159.8,2197.5,913.6255,13593.67,15419.83,5778.971,9720.042,3794.505,11950.72,4733.597,6446.564,14867.43,15496.85,2416.455,7059.729,2789.856,6224.107,2780.1,4535.731,8674.801,5645.371,10770.98,8768.507,13527.82,4979.208,7740.976,12335.0,4106.411,4350.063,4018.939,8486.73,3014.957,6161.146,7720.32,4305.71,294.7517,998.694,13657.05,12367.77,5025.17,3343.881,6163.407,5857.336,3128.88,15276.66,10179.66,251.5833,12122.12,12722.76,4109.179,12054.37,12065.4,3750.189,9848.628,7591.374,7664.581
VCT,964.7043,12577.82,8587.411,8309.629,11886.66,5335.351,10363.68,16034.79,8009.796,10779.8,10161.95,7173.786,7016.3,6450.635,14894.06,8583.063,11461.09,2144.512,8179.613,8751.85,2991.535,3392.413,4386.27,175.5685,17972.38,14524.06,10346.38,8807.499,3806.961,7332.409,5293.2,14117.08,6333.329,8051.251,8665.436,1793.801,11859.28,4073.677,2514.076,2492.941,9583.885,7873.772,7366.903,11242.39,7793.744,1088.63,6855.964,2421.514,9520.079,10684.8,5219.849,6332.693,8528.568,10862.04,8537.808,13643.75,6989.701,15128.52,7912.114,6882.857,10329.31,6735.831,4977.298,316.2554,4821.552,4948.042,7759.33,8681.436,137.3306,3165.425,1342.217,790.9217,16054.43,2812.462,7979.549,1328.54,8211.371,18499.46,13580.86,6553.755,11117.09,10618.36,6423.485,9793.275,7699.338,1750.245,9903.547,14163.36,12447.85,10923.58,12338.99,16879.95,14325.65,11091.59,16137.21,9809.844,5578.853,7774.772,94.83208,15185.8,10609.54,8601.138,7277.035,8506.809,16045.4,5931.973,8951.922,12431.94,14668.17,4102.243,8440.282,5765.272,7887.167,15873.15,13131.74,11030.32,4870.371,156.6594,13489.73,10901.57,17414.7,9415.521,14900.21,6835.222,7118.082,2723.822,7242.886,7746.7,14225.42,13723.13,12315.81,12922.29,2049.704,3313.184,16928.41,16914.78,8332.354,784.1083,14178.43,5838.064,4296.914,10283.51,11584.51,13283.19,9354.66,10206.86,11159.39,10019.48,4725.513,17729.53,15525.21,5260.001,3022.682,11757.64,7625.432,1048.445,8069.162,7866.174,8150.844,10895.43,9893.431,8241.214,6895.086,16422.39,12277.63,11555.72,13005.68,287.3291,7498.122,9072.479,11326.65,10421.98,9010.13,5382.015,3308.9,12122.12,7.418372,685.6442,15972.75,14710.95,14311.53,11233.82,9908.777,10353.2,10699.66
VEN,408.8065,13208.57,9137.924,8971.885,12567.75,5114.314,11015.28,15372.93,8645.725,11424.41,10768.7,7793.681,7645.438,7104.361,15488.41,9239.998,12141.81,1951.875,8833.439,9355.841,2472.849,3017.41,4393.217,844.7064,18294.07,15102.17,10792.23,9441.687,3871.308,7973.097,4922.363,14402.5,6949.832,8676.165,9249.521,1114.829,12430.79,4732.41,1877.249,2156.569,10257.65,8500.567,7984.647,11918.0,8388.854,932.9859,7530.821,1757.299,10202.79,11364.96,5905.471,6995.169,9099.151,11528.9,9103.444,12970.5,7618.86,14662.03,8516.002,7495.812,10975.0,7357.734,5607.906,824.875,5474.209,5592.626,8380.969,9352.117,590.9896,2599.399,1727.821,1053.762,16375.76,2240.429,8626.1,1060.145,8850.266,19180.12,14212.44,7148.895,11775.83,11289.88,6907.352,10472.25,8360.616,1343.823,10582.3,14172.2,13011.61,11549.19,12913.59,17407.22,14488.19,11768.86,16654.0,10485.31,6193.946,8456.976,751.3372,15871.38,11015.38,9201.287,7904.386,9093.638,16376.91,6610.932,9589.576,12951.73,15348.95,3594.984,9099.995,6417.482,8564.157,16464.96,13495.91,11474.17,5542.594,776.8096,14002.33,11446.21,18054.8,9864.664,14218.21,7495.242,7748.341,2119.671,7854.576,8312.998,14827.77,13077.16,12995.54,13545.4,1390.195,2761.299,17096.82,16302.01,8947.446,878.7063,14359.91,6503.312,4112.927,9603.084,12266.04,13788.75,9940.07,10822.08,11843.31,10697.5,5383.674,18364.75,14898.68,5886.342,2442.563,12406.32,8224.743,1391.218,8705.267,8511.67,8722.905,11334.17,10569.25,8902.789,7521.914,16992.48,12891.55,12196.36,12325.28,592.5854,8173.395,9732.609,11924.8,11051.02,9630.776,5189.768,3428.63,12722.76,685.6442,359.182,16429.71,14039.95,13654.5,11916.02,10253.69,10879.45,11211.36
VNM,16271.96,3884.103,10637.65,8172.986,5265.521,17877.15,6124.733,7769.68,8254.594,5669.295,8760.929,8989.95,11133.58,11288.78,1622.246,7859.746,5621.641,14891.31,8216.021,7388.299,15487.46,19228.99,17191.68,15918.28,2042.273,1786.672,10031.04,9556.967,12816.55,8936.451,18603.05,2330.799,11845.84,10313.96,10251.42,17177.21,7749.041,13208.24,16416.56,15040.36,7141.527,8338.598,8793.074,6742.036,8299.982,15610.19,9706.721,17672.47,7434.833,7062.976,11559.33,10053.22,7516.78,7280.118,7498.113,9028.349,9208.554,5842.786,10671.47,9248.713,6103.088,11452.54,12801.2,15697.06,12672.29,12667.58,10598.92,7929.799,16109.91,15680.77,16291.27,16483.22,868.035,15873.08,8351.207,15625.75,8077.671,3023.314,3006.763,9520.277,5502.821,6149.156,9550.313,7064.045,8741.851,15685.3,6957.611,3672.564,3646.908,7899.972,3788.834,1054.802,2740.135,5844.974,478.553,6966.687,12477.45,9016.406,15878.14,3208.334,10091.6,7522.653,8921.031,7575.857,807.9218,10642.98,7356.875,7754.976,3972.821,14772.0,8022.566,11890.65,8780.34,1124.431,2993.437,9478.27,12339.04,15820.99,6979.507,8780.87,2040.94,10778.08,8151.311,10863.09,11034.5,16115.17,8892.063,8282.781,2208.786,10080.76,4850.225,3509.467,16647.34,18993.92,1750.016,5645.951,7840.51,15556.51,2760.536,10549.0,18285.31,12174.45,5544.335,7194.775,6737.911,8623.602,6029.935,7708.989,12679.42,2207.195,6815.972,12618.14,15838.32,6883.252,10958.96,16398.55,8198.256,8452.795,7893.266,9626.419,6897.341,9624.382,11262.65,990.7018,4037.862,4909.386,9773.216,16250.58,9111.909,7428.537,7900.669,8269.625,7205.898,17693.2,13159.26,4109.179,15972.75,16429.71,216.4326,8059.912,8174.89,6508.59,11074.41,9393.863,9231.178
VUT,13756.36,11938.98,15999.4,16048.52,13189.54,12384.6,14132.31,2476.587,15797.09,13675.63,14956.77,16086.2,18038.72,18798.85,9635.566,15724.97,13589.55,13246.87,15984.86,14798.88,11915.41,12766.05,14074.32,14879.91,6376.179,9846.502,13787.88,16412.58,13152.65,16341.55,11570.16,8369.766,18417.11,17067.77,16195.68,12994.7,13164.47,18735.0,12208.79,12703.61,15195.14,15746.11,15935.85,14107.89,15342.49,13917.51,17467.26,12460.95,15483.81,14646.06,18974.78,17397.21,14547.92,14493.92,14484.31,1071.936,16346.35,2959.283,17021.12,16142.24,14081.36,18191.38,19019.91,14716.99,19320.66,19253.32,17309.34,15921.68,14630.38,11666.12,15389.49,14849.52,7388.013,11993.11,16001.16,13652.88,15699.18,6797.42,11053.41,16045.37,13559.77,14208.24,14811.28,15121.95,16499.28,13176.77,15014.48,6663.923,11465.65,14311.41,11645.06,7690.441,7517.03,13871.03,8212.932,15026.21,18759.15,17043.03,14755.94,10086.21,13314.81,14858.6,16144.69,14757.7,7439.513,18158.33,15111.83,12385.09,10669.7,10919.41,15892.73,19341.54,16756.06,8786.714,9511.839,13205.97,19579.91,14757.89,11381.57,13915.97,7661.569,14560.25,538.6225,18484.48,17961.36,12034.96,15918.48,15006.55,10263.81,3014.788,12751.62,11565.02,12661.36,12124.34,6321.162,2465.622,15251.37,14297.69,7711.544,17685.19,13127.68,4459.208,13489.14,11541.13,14127.07,14958.65,13961.43,15321.31,19328.23,7365.98,1289.991,18990.17,11779.27,13567.88,17226.86,15124.47,15757.34,16064.46,14818.75,13287.72,14957.25,17101.21,18117.36,8225.835,12043.6,12945.85,1768.093,14615.45,17014.0,15379.0,13797.48,14816.58,14824.88,12522.18,13612.16,12054.37,14710.95,14039.95,8059.912,45.70052,574.2394,14083.1,13451.97,14299.38,13903.23
WSM,13348.89,12020.44,16571.79,15940.78,13390.29,12468.65,14144.44,3050.82,15582.83,13693.54,15467.85,15758.12,18595.8,19301.72,9778.696,15623.2,13773.63,12746.82,15834.28,14592.71,11450.43,12634.18,14142.49,14483.98,6607.7,9955.817,14361.95,16904.73,12584.99,16065.7,11584.31,8268.319,18981.74,17596.92,16754.51,12643.45,13681.93,18385.2,11798.14,12211.17,15245.75,15500.17,15624.47,14457.85,15041.48,13464.36,17236.84,12142.54,15602.09,14963.55,18460.29,17038.68,14279.38,14877.92,14210.98,860.9073,16011.92,2746.101,17580.6,15775.63,14075.3,18764.19,19090.83,14291.59,19124.57,19202.55,17852.54,15887.46,14240.76,11214.54,15101.75,14521.33,7453.99,11549.64,15809.23,13197.1,15511.25,7157.272,11181.62,15630.29,13634.44,14305.46,14330.56,15219.56,16322.46,12720.66,15116.54,6454.711,11448.62,14786.97,11634.33,7896.805,7379.091,14019.18,8368.552,15100.78,19158.32,17011.15,14349.32,10402.39,13888.92,14634.19,15838.56,14507.09,7508.378,17777.47,14986.83,12922.7,11021.44,10429.45,15787.74,19904.45,16683.73,8975.353,9382.194,13777.78,19076.94,14345.77,11907.7,14462.77,7954.444,15132.54,1096.282,18916.02,18512.49,11605.98,15586.5,14670.42,10383.1,3404.995,12957.1,11650.19,12266.33,11915.76,6425.086,2725.958,15027.53,13848.08,7569.288,17257.43,13134.67,4159.371,13683.41,12072.97,13940.53,15458.52,14164.76,15644.9,19037.01,7668.969,1373.384,19227.74,11335.7,13996.97,17795.3,14815.29,15549.3,15858.03,14521.58,13860.6,15038.83,17508.54,18682.1,8427.922,12082.55,12996.43,1604.573,14239.88,16881.08,15330.32,14300.48,15293.0,14668.4,12621.46,13049.8,12065.4,14311.53,13654.5,8174.89,574.2394,20.05145,14392.15,14014.06,14860.68,14465.2
